Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Non-Travel,Travel_Frequently,Travel_Rarely,Departmnet_Human Resources,Departmnet_Research & Development,Departmnet_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,DistanceFromHome_normalized,DailyRate_normalized,HourlyRate_normalized,MonthlyRate_normalized,YearsAtCompany_normalized,YearsInCurrentRole_normalized,YearsSinceLastPromotion_normalized,YearsWithCurrManager_normalized,TotalWorkingYears_normalized,PercentSalaryHike_normalized,MonthlyIncome_normalized
43,0,185,10,4,3,0,33,3,1,4,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,-1.5308102115793571,-1.6184592256604493,-0.5113024556623815,2.8284271247461903,2.6457513110645907,1.0,2.6457513110645907,3.0,4.358898943540674,49.54795656734998
49,0,1091,1,2,3,0,90,2,4,3,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.7152564092415487,1.1863122018077836,0.49145711950164317,2.6457513110645907,1.0,0.0,2.6457513110645907,5.0,3.4641016151377544,118.16936997377958
52,1,723,8,4,3,1,85,2,2,2,4941,17747,2,0,15,3,1,0,11,3,2,8,2,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,-0.19705321157753888,0.9402796204509211,0.4826030405618627,2.8284271247461903,1.4142135623730951,2.6457513110645907,2.6457513110645907,3.3166247903554,3.872983346207417,70.2922470831599
27,0,1220,5,3,3,0,85,3,1,2,2478,20938,1,1,12,3,2,0,4,2,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1.0350605969743265,0.9402796204509211,0.9310691659085204,2.0,1.7320508075688772,1.0,1.4142135623730951,2.0,3.4641016151377544,49.77951385861457
32,0,588,8,2,3,0,65,2,2,2,5228,24624,1,1,11,3,4,0,13,2,3,13,12,11,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8,-0.5317320126932368,-0.043850704976529056,1.449103054353453,3.605551275463989,3.4641016151377544,3.3166247903554,3.0,3.605551275463989,3.3166247903554,72.30490993010088
27,0,1377,2,3,4,1,74,3,2,3,4478,5242,1,1,11,3,1,0,5,3,3,5,4,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1.4242796471607309,0.3990079414658235,-1.2748613585167818,2.23606797749979,2.0,0.0,2.0,2.23606797749979,3.3166247903554,66.91786009728644
31,0,691,7,3,4,1,73,3,2,4,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,-0.2763844829531117,0.349801425194451,-1.0076930400322954,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,3.605551275463989,3.4641016151377544,86.87347120957007
32,0,1018,2,4,1,0,74,4,2,4,5055,10557,7,0,16,3,3,0,10,0,2,7,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.5342819464160231,0.3990079414658235,-0.5278862860575259,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,3.1622776601683795,4.0,71.09852319141376
28,1,1157,2,4,1,1,84,1,1,4,3464,24737,5,1,13,3,4,0,5,4,2,3,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0.8788771564536676,0.8910731041795485,1.4649841800708372,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,3.605551275463989,58.855755878248644
30,0,1275,28,2,4,0,64,3,2,4,5775,11934,1,0,13,3,4,2,11,2,3,10,8,1,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,1.1714112196510924,-0.09305722124790157,-0.3343614178023245,3.1622776601683795,2.8284271247461903,1.0,3.0,3.3166247903554,3.605551275463989,75.99342076785332
31,0,798,7,2,3,0,48,2,3,3,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,-0.011120544291040072,-0.8803614815898617,-0.03922545314297595,3.1622776601683795,3.0,2.8284271247461903,3.0,3.1622776601683795,4.898979485566356,94.56743625582752
39,0,672,7,2,3,1,54,2,5,4,19272,21141,1,0,15,3,1,1,21,2,3,21,9,13,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,-0.3234874253323581,-0.5851223839616266,0.9595989758255908,4.58257569495584,3.0,3.605551275463989,1.7320508075688772,4.58257569495584,3.872983346207417,138.8236291126262
39,1,1162,3,2,4,0,41,3,2,3,5238,17778,4,1,18,3,1,0,12,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0.8912726676061008,-1.2248070954894692,0.4869598095639769,1.0,0.0,0.0,0.0,3.4641016151377544,4.242640687119285,72.37402849088892
33,0,508,10,3,2,1,46,2,2,4,4682,4317,3,0,14,3,3,0,9,6,2,7,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,-0.7300601911321688,-0.9787745141326066,-1.4048617239024472,2.6457513110645907,2.6457513110645907,0.0,1.0,3.0,3.7416573867739413,68.42514157822401
47,0,1482,5,5,4,1,42,3,5,3,18300,16375,4,0,11,3,2,1,21,2,3,3,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1.6845853813618292,-1.1756005792180968,0.2897808769844217,1.7320508075688772,1.4142135623730951,1.0,1.0,4.58257569495584,3.3166247903554,135.27749258468683
43,0,559,10,4,3,0,82,2,2,3,5257,6227,1,0,11,3,2,1,9,3,4,9,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,-0.6036259773773496,0.7926600716368035,-1.1364285369979923,3.0,2.6457513110645907,0.0,0.0,3.0,3.3166247903554,72.50517222929686
27,0,210,1,1,3,1,73,3,2,2,6349,22107,0,1,13,3,4,1,6,0,3,5,4,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1.4688326558171907,0.349801425194451,1.095361519568891,2.23606797749979,2.0,1.0,2.0,2.449489742783178,3.605551275463989,79.68061244744545
54,0,928,20,4,4,0,31,3,2,3,4869,16885,3,0,12,3,4,0,20,4,2,4,3,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,0.3111627456722245,-1.7168722582031943,0.3614567541159777,2.0,1.7320508075688772,0.0,1.7320508075688772,4.47213595499958,3.4641016151377544,69.77822009767804
43,0,1001,7,3,3,0,43,3,3,1,9985,9262,8,0,16,3,1,1,10,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0.49213720849775006,-1.1263940629467242,-0.7098867975974575,1.0,0.0,0.0,0.0,3.1622776601683795,4.0,99.92497185388645
45,0,549,8,4,4,1,75,3,2,4,3697,9278,9,0,14,3,1,2,12,3,3,10,9,9,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8,-0.6284169996822161,0.448214457737196,-0.7076381426286243,3.1622776601683795,3.0,3.0,2.8284271247461903,3.4641016151377544,3.7416573867739413,60.802960454241045
40,0,1124,1,2,2,1,57,1,2,4,7457,13273,2,1,22,4,3,3,6,2,2,4,3,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.7970667828476081,-0.4375028351475091,-0.14617710509810178,2.0,1.7320508075688772,0.0,1.4142135623730951,2.449489742783178,4.69041575982343,86.35392289873113
29,1,318,8,4,2,1,77,1,1,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8,-1.2010896149246324,0.5466274902799411,-1.342742630388432,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,2.6457513110645907,3.3166247903554,46.03259714593562
29,0,738,9,5,2,1,30,2,1,4,3983,7621,0,0,17,3,3,0,4,2,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9,-0.15986667812023914,-1.7660787744745667,-0.9405144728384056,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,4.123105625617661,63.111013301958636
30,0,570,5,3,4,0,30,2,2,3,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,-0.5763558528419964,-1.7660787744745667,-1.2482991216974406,3.1622776601683795,3.0,1.0,1.4142135623730951,3.1622776601683795,3.605551275463989,78.21764506810467
27,0,1130,8,4,2,0,56,3,2,2,6214,3415,1,0,18,3,1,1,8,3,3,8,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0.811941396230528,-0.4867093514188816,-1.5316296477704152,2.8284271247461903,2.6457513110645907,0.0,2.6457513110645907,2.8284271247461903,4.242640687119285,78.82892870006543
37,0,1192,5,2,4,1,61,3,2,4,6347,23177,7,0,16,3,3,2,8,2,2,6,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0.9656457345207003,-0.2406767700620191,1.2457403206096067,2.449489742783178,1.4142135623730951,0.0,2.0,2.8284271247461903,4.0,79.66806135459805
38,0,343,15,2,3,1,92,2,3,4,11510,15682,0,1,14,3,2,1,12,3,3,11,10,2,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,-1.1391120591624662,1.2847252343505287,0.19238600864683664,3.3166247903554,3.1622776601683795,1.4142135623730951,3.0,3.4641016151377544,3.7416573867739413,107.2846680565308
31,0,1232,7,4,3,0,39,3,3,4,7143,25713,1,1,14,3,3,0,11,2,2,11,9,4,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1.0648098237401664,-1.3232201280322142,1.6021521331696582,3.3166247903554,3.0,2.0,3.1622776601683795,3.3166247903554,3.7416573867739413,84.51627062288065
29,0,144,10,1,4,0,39,2,2,2,8268,11866,1,1,14,3,1,2,7,2,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,-1.6324534030293096,-1.3232201280322142,-0.3439182014198653,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,2.6457513110645907,3.7416573867739413,90.92854337335444
35,0,1296,5,4,3,1,62,3,3,2,8095,18264,0,0,13,3,4,0,17,5,3,16,6,0,13,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1.223472366491312,-0.19147025379064658,0.5552627042422833,4.0,2.449489742783178,0.0,3.605551275463989,4.123105625617661,3.605551275463989,89.97221793420455
23,0,1309,26,1,3,1,83,3,1,4,2904,16092,1,0,12,3,3,2,4,2,2,4,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,1.2557006954876386,0.841866587908176,0.25000779222318564,2.0,1.4142135623730951,0.0,1.4142135623730951,2.0,3.4641016151377544,53.88877434122992
41,0,483,6,3,4,1,95,2,2,2,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,-0.7920377468943351,1.432344783164646,-0.5907080842493015,2.23606797749979,2.0,1.0,1.4142135623730951,2.8284271247461903,3.872983346207417,77.6659513557904
47,0,1309,4,1,2,1,99,3,2,3,2976,25751,3,0,19,3,1,0,5,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1.2557006954876386,1.6291708482501361,1.6074926887206369,0.0,0.0,0.0,0.0,2.23606797749979,4.358898943540674,54.55272678794342
42,0,810,23,5,1,0,44,3,4,4,15992,15901,2,0,14,3,2,0,16,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23,0.01862868247479974,-1.0771875466753518,0.22316447353274013,1.0,0.0,0.0,0.0,4.0,3.7416573867739413,126.45947967629789
29,0,746,2,3,4,1,61,3,2,3,4649,16928,1,0,14,3,1,1,4,3,2,4,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-0.14003386027634593,-0.2406767700620191,0.3675000143447168,2.0,1.7320508075688772,0.0,1.4142135623730951,2.0,3.7416573867739413,68.18357573492314
42,0,544,2,1,3,1,52,3,1,3,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,-0.6408125108346494,-0.6835354165043717,1.3637947064733462,1.7320508075688772,1.4142135623730951,1.0,0.0,2.0,3.3166247903554,51.92301994298868
32,0,1062,2,3,3,0,75,3,1,2,2370,3956,1,0,13,3,3,1,8,4,3,8,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.6433624445574357,0.448214457737196,-1.4555970016367448,2.8284271247461903,0.0,0.0,2.6457513110645907,2.8284271247461903,3.605551275463989,48.68264577855234
48,0,530,29,1,1,0,91,3,3,3,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29,-0.6755199420614625,1.235518718079156,1.3583136099868154,0.0,0.0,0.0,0.0,3.872983346207417,4.58257569495584,111.82128598795491
37,0,1319,6,3,3,1,51,4,2,1,5974,17001,4,1,13,3,1,2,13,2,3,7,7,6,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1.280491717792505,-0.7327419327757442,0.37775950264001795,2.6457513110645907,2.6457513110645907,2.449489742783178,2.6457513110645907,3.605551275463989,3.605551275463989,77.2916554357584
30,0,641,25,2,4,0,85,3,2,3,4736,6069,7,1,12,3,2,1,4,2,4,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25,-0.40033959447744427,0.9402796204509211,-1.1586340048152193,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,3.4641016151377544,68.81860213634101
26,0,933,1,3,3,1,57,3,2,3,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.3235582568246578,-0.4375028351475091,0.8211661543068011,2.8284271247461903,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.8284271247461903,4.123105625617661,72.77362159464101
42,0,1332,2,4,1,1,98,2,2,4,6781,17078,3,0,23,4,2,0,14,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.3127200467888316,1.5799643319787637,0.3885811546775274,1.0,0.0,0.0,0.0,3.7416573867739413,4.795831523312719,82.34682750416071
21,1,756,1,1,1,0,99,2,1,2,2174,9150,1,1,11,3,3,0,3,3,3,3,2,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,-0.11524283797147941,1.6291708482501361,-0.7256273823792895,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.7320508075688772,3.3166247903554,46.62617290749907
36,0,845,1,5,4,0,45,3,2,4,6653,15276,4,0,15,3,2,0,7,6,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.10539726054183252,-1.0279810304039791,0.1353263888126959,1.0,0.0,0.0,0.0,2.6457513110645907,3.872983346207417,81.5659242576212
36,0,541,3,4,1,1,48,2,3,4,9699,7246,4,0,11,3,1,1,16,2,3,13,9,1,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,-0.6482498175261093,-0.8803614815898617,-0.9932173236704321,3.605551275463989,3.0,1.0,3.4641016151377544,4.0,3.3166247903554,98.48350115628506
57,0,593,1,4,4,1,88,3,2,3,6755,2967,2,0,11,3,3,0,15,2,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.5193365015408035,1.0878991692650386,-1.5945919868977427,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,3.872983346207417,3.3166247903554,82.18880702382776
40,0,1171,10,4,4,0,46,4,1,3,2213,22495,3,1,13,3,3,1,10,3,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.9135845876804807,-0.9787745141326066,1.1498914025630946,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,3.1622776601683795,3.605551275463989,47.042533945356304
21,0,895,9,2,1,1,39,3,1,4,2610,2851,1,0,24,4,3,0,3,3,2,3,2,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0.22935237206616507,-1.3232201280322142,-1.610894735421783,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,4.898979485566356,51.088159097779204
33,1,350,5,3,4,0,34,3,1,3,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,-1.1217583435490597,-1.5692527093890767,-0.7256273823792895,1.0,0.0,0.0,0.0,1.0,3.605551275463989,53.39475629684998
37,0,921,10,3,3,0,98,3,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.293809030058818,1.5799643319787637,0.47079760197548876,2.23606797749979,2.0,0.0,1.7320508075688772,4.123105625617661,4.47213595499958,58.75372328627353
46,0,1144,7,4,3,0,30,3,2,3,5258,16044,2,0,14,3,3,0,7,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0.8466488274573412,-1.7660787744745667,0.24326182731668625,1.0,0.0,0.0,0.0,2.6457513110645907,3.7416573867739413,72.5120679611332
41,1,143,4,3,1,1,56,3,2,2,9355,9558,1,0,18,3,3,0,8,5,3,8,7,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,-1.6349325052597965,-0.4867093514188816,-0.6682866806740446,2.8284271247461903,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.8284271247461903,4.242640687119285,96.7212489580237
50,0,1046,10,3,4,1,100,2,3,4,10496,2755,6,0,15,3,4,0,20,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,0.6036968088696494,1.6783773645215088,-1.6243866652347818,2.0,1.7320508075688772,1.0,1.7320508075688772,4.47213595499958,3.872983346207417,102.44998779892558
40,1,575,22,2,3,1,68,2,2,3,6380,6110,2,1,12,3,1,2,8,6,3,6,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,-0.5639603416895632,0.10376884383758846,-1.1528718264575846,2.449489742783178,2.0,1.0,0.0,2.8284271247461903,3.4641016151377544,79.87490219086344
31,0,408,9,4,3,1,42,2,1,2,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,-0.977970414180834,-1.1756005792180968,-0.9503523383270506,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,4.0,51.54609587543949
21,1,156,12,3,3,0,90,4,1,2,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,-1.60270417626347,1.1863122018077836,1.5612547209240055,1.0,0.0,0.0,0.0,1.0,3.872983346207417,52.11525688318153
29,0,1283,23,3,4,1,54,3,1,4,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,1.1912440374949855,-0.5851223839616266,0.5417707744292845,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,2.449489742783178,4.0,46.9148164229596
35,0,755,9,4,3,1,97,2,2,2,6540,19394,9,0,19,3,3,0,10,5,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,-0.11772194020196607,1.5307578157073911,0.7140739614161232,1.0,1.0,0.0,0.0,3.1622776601683795,4.358898943540674,80.87026647662292
27,0,1469,1,2,4,1,82,3,1,2,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.6523570523655027,0.7926600716368035,0.5014355259258402,2.23606797749979,1.4142135623730951,0.0,2.0,2.23606797749979,3.3166247903554,61.773780845922005
28,0,304,9,4,2,1,92,3,2,4,5253,20750,1,0,16,3,4,0,7,1,3,7,5,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,-1.2357970461514456,1.2847252343505287,0.9046474700247311,2.6457513110645907,2.23606797749979,0.0,2.6457513110645907,2.6457513110645907,4.0,72.47758274114831
49,0,1261,7,3,2,1,31,2,3,3,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1.1367037884242792,-1.7168722582031943,-0.31581001430945116,2.23606797749979,1.4142135623730951,0.0,0.0,5.0990195135927845,4.898979485566356,104.71389592599446
51,0,1178,14,2,3,0,87,3,2,4,4936,14862,4,0,11,3,3,1,18,2,2,7,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0.9309383032938873,1.038692652993666,0.07714244149413862,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,4.242640687119285,3.3166247903554,70.25667228100119
36,0,329,2,3,4,0,96,3,1,3,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,-1.1738194903892794,1.4815512994360187,-0.3436371195487612,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,3.605551275463989,50.428166732491874
34,1,1362,19,3,1,1,67,4,2,4,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,1.387093113703431,0.05456232756621595,-1.3577805104925036,2.23606797749979,1.4142135623730951,0.0,2.0,3.0,3.605551275463989,72.8285658241325
55,0,1311,2,3,3,0,97,3,4,4,16659,23258,2,1,13,3,3,0,30,2,3,5,4,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1.260658899948612,1.5307578157073911,1.2571241363893246,2.23606797749979,2.0,1.0,1.4142135623730951,5.477225575051661,3.605551275463989,129.06974858579372
24,0,1371,10,4,4,0,77,3,2,3,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,1.4094050337778108,0.5466274902799411,-1.1802773088902383,2.23606797749979,1.4142135623730951,0.0,1.7320508075688772,2.23606797749979,3.4641016151377544,65.26867548832288
30,0,202,2,1,3,1,72,3,1,2,2476,17434,1,0,18,3,1,1,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,-1.488665473661084,0.3005949089230785,0.43861372773406454,1.0,0.0,0.0,0.0,1.0,4.242640687119285,49.759421218498915
26,1,575,3,1,3,1,73,3,1,1,3102,6582,0,0,22,4,3,0,7,2,3,6,4,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-0.5639603416895632,0.349801425194451,-1.086536504877007,2.449489742783178,2.0,0.0,2.0,2.6457513110645907,4.69041575982343,55.695601262577284
22,0,253,11,3,1,0,43,3,1,2,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,-1.3622312599062647,-1.1263940629467242,1.4232435222118722,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,3.605551275463989,47.37087712930804
36,0,164,2,2,2,1,61,2,3,3,7596,3809,1,0,13,3,2,2,10,2,3,10,9,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-1.5828713584195768,-0.2406767700620191,-1.4762565191628993,3.1622776601683795,3.0,3.0,0.0,3.1622776601683795,3.605551275463989,87.1550342780037
30,1,464,4,3,3,1,40,3,1,4,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,-0.8391406892735814,-1.2740136117608418,-1.5299431565437902,1.0,0.0,0.0,0.0,1.7320508075688772,4.795831523312719,47.80167361086848
37,0,1107,14,3,4,0,95,3,1,1,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0.754922044929335,1.432344783164646,1.7709417967676953,4.242640687119285,2.6457513110645907,3.4641016151377544,4.123105625617661,4.242640687119285,3.4641016151377544,55.08175741568164
40,0,759,2,2,4,0,46,3,2,2,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,-0.10780553128001946,-0.9787745141326066,1.1580427768251147,2.23606797749979,2.0,1.0,1.7320508075688772,2.8284271247461903,3.4641016151377544,75.59761901012492
